JAVA_CLASS,RELEASE,SIZE,NR,N_AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,IS_BUGGY
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,5,106,0,0,0,0,0.0,0,0,0.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,5,109,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/Follower.java,5,429,4,2,11,9,2.75,21,14,5.25,true
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,5,148,4,2,90,58,22.5,25,20,6.25,false
src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,36,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JBoolean.java,5,42,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/common/PathUtils.java,5,103,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,5,58,1,1,5,5,5.0,5,5,5.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java,5,107,1,1,0,0,0.0,38,38,38.0,false
src/java/main/org/apache/jute/RecordWriter.java,5,113,1,1,5,5,5.0,4,4,4.0,false
src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,5,82,5,2,10,7,2.0,19,6,3.8,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,5,448,7,2,22,6,3.142857142857143,48,19,6.857142857142857,false
src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,5,33,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,5,48,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,5,504,3,2,267,93,89.0,18,6,6.0,true
src/java/main/org/apache/jute/BinaryInputArchive.java,5,131,2,2,3,2,1.5,1,1,0.5,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,5,245,6,4,18,6,3.0,40,27,6.666666666666667,false
src/java/main/org/apache/zookeeper/server/quorum/Election.java,5,26,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,5,1272,1,1,14,14,14.0,128,128,128.0,false
src/java/main/org/apache/zookeeper/server/persistence/Util.java,5,325,3,2,21,17,7.0,45,15,15.0,false
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,5,287,4,2,23,9,5.75,22,6,5.5,true
src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,5,126,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ClientCnxn.java,5,1141,6,2,41,23,6.833333333333333,72,36,12.0,true
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,5,279,5,2,95,89,19.0,83,58,16.6,false
src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,5,33,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JRecord.java,5,518,1,1,53,53,53.0,10,10,10.0,false
src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,5,115,0,0,0,0,0.0,0,0,0.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,5,165,2,1,1,1,0.5,11,11,5.5,false
src/java/main/org/apache/jute/Utils.java,5,282,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/jute/compiler/generated/ParseException.java,5,210,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/jmx/CommonNames.java,5,29,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/DataTreeBean.java,5,70,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/DataTree.java,5,1112,5,2,68,42,13.6,115,36,23.0,false
src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,5,252,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JString.java,5,46,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/DataNode.java,5,133,3,2,17,7,5.666666666666667,6,2,2.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,5,41,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,5,137,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,5,343,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ServerStats.java,5,132,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,5,59,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,39,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JInt.java,5,34,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/AsyncCallback.java,5,52,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/Rcc.java,5,525,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,5,84,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/BinaryOutputArchive.java,5,146,1,1,6,6,6.0,3,3,3.0,false
src/java/main/org/apache/zookeeper/server/quorum/Leader.java,5,672,2,2,25,21,12.5,24,16,12.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,5,299,5,3,90,63,18.0,52,33,10.4,false
src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,5,53,2,2,2,1,1.0,8,8,4.0,false
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,5,236,1,1,27,27,27.0,50,50,50.0,true
src/java/main/org/apache/zookeeper/Quotas.java,5,68,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BookieException.java,5,81,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/CsvOutputArchive.java,5,150,1,1,4,4,4.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,5,677,4,2,12,6,3.0,11,6,2.75,true
src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,5,33,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,5,472,5,3,187,135,37.4,48,23,9.6,false
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,5,829,12,2,224,158,18.666666666666668,330,261,27.5,true
src/java/main/org/apache/jute/InputArchive.java,5,43,1,1,2,2,2.0,2,2,2.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,5,248,2,1,0,0,0.0,3,2,1.5,false
src/java/main/org/apache/jute/compiler/JFile.java,5,80,1,1,10,10,10.0,5,5,5.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,5,86,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/OutputArchive.java,5,47,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/WatchManager.java,5,113,1,1,3,3,3.0,2,2,2.0,false
src/java/main/org/apache/zookeeper/server/ConnectionBean.java,5,121,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ZooKeeper.java,5,1270,6,2,251,157,41.833333333333336,217,145,36.166666666666664,false
src/java/main/org/apache/zookeeper/Environment.java,5,100,1,1,1,1,1.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,5,138,5,3,25,12,5.0,26,19,5.2,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,5,375,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JVector.java,5,106,1,1,2,2,2.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,5,107,2,2,21,18,10.5,10,8,5.0,false
src/java/main/org/apache/zookeeper/StatsTrack.java,5,101,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,5,67,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,5,180,1,1,1,1,1.0,1,1,1.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,5,38,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,5,844,7,4,88,24,12.571428571428571,497,240,71.0,false
src/java/main/org/apache/jute/Index.java,5,38,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,5,47,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JMap.java,5,103,1,1,2,2,2.0,2,2,2.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,5,362,5,2,22,7,4.4,29,24,5.8,false
src/java/main/org/apache/zookeeper/server/TraceFormatter.java,5,119,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,5,117,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,5,194,0,0,0,0,0.0,0,0,0.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,5,371,5,3,132,51,26.4,139,125,27.8,false
src/java/main/org/apache/jute/compiler/JFloat.java,5,39,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerSyncRequest.java,5,34,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,5,68,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JLong.java,5,38,1,1,1,1,1.0,1,1,1.0,false
src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,5,138,1,1,5,5,5.0,10,10,10.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,5,294,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,5,441,4,3,101,56,25.25,109,64,27.25,false
src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,5,45,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ZooDefs.java,5,112,1,1,2,2,2.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,5,80,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5,1049,7,2,41,15,5.857142857142857,86,49,12.285714285714286,true
src/java/main/org/apache/jute/CsvInputArchive.java,5,208,1,1,4,4,4.0,2,2,2.0,false
src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,5,151,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,5,527,2,2,5,4,2.5,5,4,2.5,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,5,63,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/Version.java,5,78,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,5,34,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ServerAdminClient.java,5,312,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ServerCnxn.java,5,84,1,1,2,2,2.0,2,2,2.0,false
src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,5,38,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/Watcher.java,5,125,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,6,164,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JByte.java,6,34,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,6,42,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,6,81,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JDouble.java,6,40,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,6,76,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/CGenerator.java,6,91,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,6,114,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,6,41,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,6,55,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/Vote.java,6,69,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,6,506,1,1,1,1,1.0,0,0,0.0,true
src/java/main/org/apache/jute/RecordReader.java,6,93,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,6,109,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,6,230,0,0,0,0,0.0,0,0,0.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,6,199,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/SessionTracker.java,6,62,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,6,35,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,6,124,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,6,148,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ZooTrace.java,6,92,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,6,628,4,1,101,90,25.25,52,43,13.0,true
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,6,82,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,6,57,1,1,0,0,0.0,11,11,11.0,false
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,6,132,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,6,457,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,6,129,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,6,164,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,6,78,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,6,110,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,6,72,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java,6,89,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/Token.java,6,99,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,6,76,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,6,32,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,6,833,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,6,72,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,6,957,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,6,68,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,6,169,1,1,5,5,5.0,2,2,2.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,6,163,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/Request.java,6,218,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JField.java,6,98,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/LogFormatter.java,6,72,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,6,53,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/KeeperException.java,6,641,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JType.java,6,141,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,6,744,3,1,30,19,10.0,52,32,17.333333333333332,true
src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,6,31,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/RccConstants.java,6,88,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,6,711,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,6,33,1,1,0,0,0.0,1,1,1.0,false
src/java/main/org/apache/jute/XmlOutputArchive.java,6,251,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,6,50,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/common/PathTrie.java,6,283,1,1,0,0,0.0,3,3,3.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,6,192,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,6,76,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,6,333,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,6,36,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,6,616,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,6,161,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/RequestProcessor.java,6,37,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,6,72,0,0,0,0,0.0,0,0,0.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,6,38,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JavaGenerator.java,6,57,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,6,82,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,6,272,2,1,19,13,9.5,23,18,11.5,false
src/java/main/org/apache/jute/Record.java,6,32,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/WatchedEvent.java,6,81,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,6,133,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,6,65,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/CppGenerator.java,6,86,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,6,286,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/util/Profiler.java,6,40,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/XmlInputArchive.java,6,251,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,6,60,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,6,187,0,0,0,0,0.0,0,0,0.0,true
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,6,63,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/version/util/VerGen.java,6,128,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ServerConfig.java,6,94,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JBuffer.java,6,106,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JCompType.java,6,53,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,6,242,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,6,64,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,6,44,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,6,583,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/CreateMode.java,6,89,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,6,106,0,0,0,0,0.0,0,0,0.0,false
src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,6,109,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/Follower.java,6,429,1,1,1,1,1.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,6,148,0,0,0,0,0.0,0,0,0.0,true
src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,6,36,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JBoolean.java,6,42,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/common/PathUtils.java,6,103,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,6,58,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java,6,107,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/RecordWriter.java,6,113,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,6,82,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,6,470,2,1,18,18,9.0,22,19,11.0,false
src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,6,33,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,6,48,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,6,548,1,1,6,6,6.0,44,44,44.0,true
src/java/main/org/apache/jute/BinaryInputArchive.java,6,131,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,6,245,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/Election.java,6,26,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,6,1272,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/Util.java,6,325,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,6,287,0,0,0,0,0.0,0,0,0.0,true
src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,6,126,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/ClientCnxn.java,6,1143,1,1,25,25,25.0,2,2,2.0,true
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,6,279,1,1,2,2,2.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,6,33,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JRecord.java,6,518,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,6,115,0,0,0,0,0.0,0,0,0.0,true
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,6,165,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/Utils.java,6,282,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/generated/ParseException.java,6,210,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,29,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/DataTreeBean.java,6,70,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/DataTree.java,6,1112,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,6,252,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JString.java,6,46,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/DataNode.java,6,133,0,0,0,0,0.0,0,0,0.0,false
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,6,41,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,6,137,0,0,0,0,0.0,0,0,0.0,false
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,6,343,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/ServerStats.java,6,132,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,6,79,3,2,26,22,8.666666666666666,60,20,20.0,false
src/java/main/org/apache/zookeeper/ClientWatchManager.java,6,39,0,0,0,0,0.0,0,0,0.0,false
src/java/main/org/apache/jute/compiler/JInt.java,6,34,0,0,0,0,0.0,0,0,0.0,false
