@relation bookkeeper_TE2
@attribute SIZE numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute IS_BUGGY {'true', 'false'}
@data
4088,6,2,26,13,4.333333333333333,2595,865,432.5,false
47,0,0,0,0,0.0,0,0,0.0,false
219,3,2,3,3,1.0,21,16,7.0,false
377,2,1,25,22,12.5,14,12,7.0,false
1242,17,3,157,40,9.235294117647058,510,153,30.0,true
125,9,2,343,309,38.111111111111114,360,296,40.0,false
183,0,0,0,0,0.0,0,0,0.0,false
58,0,0,0,0,0.0,0,0,0.0,false
778,13,3,341,221,26.23076923076923,330,145,25.384615384615383,false
42,0,0,0,0,0.0,0,0,0.0,false
45,1,1,1,1,1.0,0,0,0.0,false
648,10,3,55,18,5.5,104,66,10.4,true
91,1,1,2,2,2.0,1,1,1.0,false
143,0,0,0,0,0.0,0,0,0.0,false
106,2,1,4,3,2.0,27,27,13.5,false
62,1,1,1,1,1.0,30,30,30.0,false
142,2,1,4,3,2.0,3,2,1.5,false
111,0,0,0,0,0.0,0,0,0.0,false
129,2,1,524,521,262.0,531,512,265.5,false
24,0,0,0,0,0.0,0,0,0.0,false
422,3,1,95,89,31.666666666666668,124,113,41.333333333333336,false
131,0,0,0,0,0.0,0,0,0.0,false
38,0,0,0,0,0.0,0,0,0.0,false
798,10,2,127,37,12.7,226,74,22.6,false
109,2,1,17,15,8.5,19,15,9.5,false
85,0,0,0,0,0.0,0,0,0.0,false
160,0,0,0,0,0.0,0,0,0.0,false
154,0,0,0,0,0.0,0,0,0.0,false
90,1,1,0,0,0.0,5,5,5.0,false
80,0,0,0,0,0.0,0,0,0.0,true
357,7,1,109,87,15.571428571428571,70,49,10.0,false
155,2,2,15,9,7.5,7,6,3.5,false
271,0,0,0,0,0.0,0,0,0.0,false
86,0,0,0,0,0.0,0,0,0.0,false
466,5,3,169,113,33.8,53,30,10.6,true
134,3,1,27,13,9.0,52,26,17.333333333333332,false
27,0,0,0,0,0.0,0,0,0.0,false
111,0,0,0,0,0.0,0,0,0.0,false
159,2,1,31,19,15.5,41,28,20.5,false
64,0,0,0,0,0.0,0,0,0.0,false
37,0,0,0,0,0.0,0,0,0.0,false
162,0,0,0,0,0.0,0,0,0.0,false
43,0,0,0,0,0.0,0,0,0.0,false
664,0,0,0,0,0.0,0,0,0.0,false
74,0,0,0,0,0.0,0,0,0.0,false
48,0,0,0,0,0.0,0,0,0.0,false
260,3,3,9,4,3.0,6,5,2.0,false
978,12,3,265,77,22.083333333333332,185,91,15.416666666666666,false
45,0,0,0,0,0.0,0,0,0.0,false
582,6,3,24,9,4.0,18,7,3.0,false
358,3,1,6,4,2.0,50,42,16.666666666666668,false
136,2,1,6,5,3.0,3,2,1.5,false
89,2,1,2,1,1.0,26,25,13.0,false
191,1,1,0,0,0.0,7,7,7.0,false
96,1,1,4,4,4.0,0,0,0.0,false
106,0,0,0,0,0.0,0,0,0.0,false
236,5,2,4,4,0.8,129,54,25.8,false
565,12,3,62,21,5.166666666666667,173,88,14.416666666666666,false
176,1,1,0,0,0.0,4,4,4.0,false
77,0,0,0,0,0.0,0,0,0.0,false
47,0,0,0,0,0.0,0,0,0.0,false
123,2,1,3,3,1.5,15,15,7.5,false
